job,design,variant,half,arm,seed,seed_set,status,averaging_unit,n_units,n_rows,stratum,metric,aggregation,role,value,note,threshold_setting,cluster_unit_registered,scoring_filter,pair_subset,yardstick_reading
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,row_pair,92,190,category_class=An-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.5,n_pairs=92; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key,5,190,category_class=An-Ln,logsf_mae,system_macro,side,0.69452,n_pairs=112,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key,4,190,category_class=An-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,0.5,n_pairs=92; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,137,3060,category_class=Ln-Ln,logsf_mae,unit_macro,primary,0.42345,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key+state_a+state_b,116,3060,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.5,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,row_pair,1678,3060,category_class=Ln-Ln,logsf_mae,pair_pooled,side,0.331445,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,row_pair,621,3060,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.5,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key,5,3060,category_class=Ln-Ln,logsf_mae,system_macro,side,0.379072,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,registered,extractant_system_key,5,3060,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,0.5,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,exploratory,extractant_system_key+state_a+state_b,137,3060,all,logsf_mae,unit_macro,side,0.42345,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,exploratory,extractant_system_key+state_a+state_b,116,3060,all,direction_accuracy_abs_ge_0.3,unit_macro,side,0.5,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,exploratory,row_pair,1678,3060,all,logsf_mae,pair_pooled,side,0.331445,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,exploratory,row_pair,621,3060,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.5,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,exploratory,extractant_system_key,5,3060,all,logsf_mae,system_macro,side,0.379072,n_pairs=1678,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,FLAT
V5PAIR__primary,V5-PAIR,primary,confirmation,FLAT,,deterministic,exploratory,extractant_system_key,5,3060,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.5,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,FLAT
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER,,deterministic,registered,extractant_system_key+state_a+state_b,242,13063,all,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.949763,n_pairs=6166; n_undefined=513,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER,,deterministic,registered,row_pair,6166,13063,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.972754,n_pairs=6166; n_undefined=513,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER,,deterministic,registered,extractant_system_key,5,13063,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.956403,n_pairs=6166; n_undefined=513,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER,,deterministic,registered,extractant_system_key+state_a+state_b,0,413,category_class=An-An,direction_accuracy_abs_ge_0.3,unit_macro,primary,,n_pairs=0; n_undefined=216,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER,,deterministic,registered,row_pair,0,413,category_class=An-An,direction_accuracy_abs_ge_0.3,pair_pooled,side,,n_pairs=0; n_undefined=216,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER,,deterministic,registered,extractant_system_key,0,413,category_class=An-An,direction_accuracy_abs_ge_0.3,system_macro,side,,n_pairs=0; n_undefined=216,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER,,deterministic,registered,extractant_system_key+state_a+state_b,0,647,category_class=An-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,,n_pairs=0; n_undefined=280,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER,,deterministic,registered,row_pair,0,647,category_class=An-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,,n_pairs=0; n_undefined=280,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER,,deterministic,registered,extractant_system_key,0,647,category_class=An-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,,n_pairs=0; n_undefined=280,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER,,deterministic,registered,extractant_system_key+state_a+state_b,242,11965,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.949763,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER,,deterministic,registered,row_pair,6166,11965,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.972754,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER,,deterministic,registered,extractant_system_key,5,11965,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,0.956403,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER,,deterministic,registered,extractant_system_key+state_a+state_b,0,38,category_class=other,direction_accuracy_abs_ge_0.3,unit_macro,primary,,n_pairs=0; n_undefined=17,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER,,deterministic,registered,row_pair,0,38,category_class=other,direction_accuracy_abs_ge_0.3,pair_pooled,side,,n_pairs=0; n_undefined=17,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER,,deterministic,registered,extractant_system_key,0,38,category_class=other,direction_accuracy_abs_ge_0.3,system_macro,side,,n_pairs=0; n_undefined=17,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER_alt_lnln,,deterministic,exploratory,extractant_system_key+state_a+state_b,242,11965,all,direction_accuracy_abs_ge_0.3,unit_macro,side,0.949763,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER_alt_lnln,,deterministic,exploratory,row_pair,6166,11965,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.972754,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER_alt_lnln,,deterministic,exploratory,extractant_system_key,5,11965,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.956403,n_pairs=6166; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,HEAVIER
V5PAIR__primary,V5-PAIR,primary,confirmation,HEAVIER,,deterministic,registered,extractant_system_key+state_a+state_b,116,3500,all,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.56084,n_pairs=621; n_undefined=221,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,confirmation,HEAVIER,,deterministic,registered,row_pair,621,3500,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.552335,n_pairs=621; n_undefined=221,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,confirmation,HEAVIER,,deterministic,registered,extractant_system_key,5,3500,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.510216,n_pairs=621; n_undefined=221,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,confirmation,HEAVIER,,deterministic,registered,extractant_system_key+state_a+state_b,0,250,category_class=An-An,direction_accuracy_abs_ge_0.3,unit_macro,primary,,n_pairs=0; n_undefined=129,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,confirmation,HEAVIER,,deterministic,registered,row_pair,0,250,category_class=An-An,direction_accuracy_abs_ge_0.3,pair_pooled,side,,n_pairs=0; n_undefined=129,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,confirmation,HEAVIER,,deterministic,registered,extractant_system_key,0,250,category_class=An-An,direction_accuracy_abs_ge_0.3,system_macro,side,,n_pairs=0; n_undefined=129,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,confirmation,HEAVIER,,deterministic,registered,extractant_system_key+state_a+state_b,0,190,category_class=An-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,,n_pairs=0; n_undefined=92,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,confirmation,HEAVIER,,deterministic,registered,row_pair,0,190,category_class=An-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,,n_pairs=0; n_undefined=92,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,confirmation,HEAVIER,,deterministic,registered,extractant_system_key,0,190,category_class=An-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,,n_pairs=0; n_undefined=92,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,confirmation,HEAVIER,,deterministic,registered,extractant_system_key+state_a+state_b,116,3060,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,unit_macro,primary,0.56084,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,confirmation,HEAVIER,,deterministic,registered,row_pair,621,3060,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.552335,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,confirmation,HEAVIER,,deterministic,registered,extractant_system_key,5,3060,category_class=Ln-Ln,direction_accuracy_abs_ge_0.3,system_macro,side,0.510216,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER
V5PAIR__primary,V5-PAIR,primary,confirmation,HEAVIER_alt_lnln,,deterministic,exploratory,extractant_system_key+state_a+state_b,116,3060,all,direction_accuracy_abs_ge_0.3,unit_macro,side,0.56084,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,HEAVIER
V5PAIR__primary,V5-PAIR,primary,confirmation,HEAVIER_alt_lnln,,deterministic,exploratory,row_pair,621,3060,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.552335,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,HEAVIER
V5PAIR__primary,V5-PAIR,primary,confirmation,HEAVIER_alt_lnln,,deterministic,exploratory,extractant_system_key,5,3060,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.510216,n_pairs=621; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,Ln-Ln_only,HEAVIER
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER_alt_half,,deterministic,exploratory,extractant_system_key+state_a+state_b,280,13063,all,direction_accuracy_abs_ge_0.3,unit_macro,side,0.888724,n_pairs=6679; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER_undefined_counts_half
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER_alt_half,,deterministic,exploratory,row_pair,6679,13063,all,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.936443,n_pairs=6679; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER_undefined_counts_half
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER_alt_half,,deterministic,exploratory,extractant_system_key,14,13063,all,direction_accuracy_abs_ge_0.3,system_macro,side,0.660787,n_pairs=6679; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER_undefined_counts_half
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER_alt_half,,deterministic,exploratory,extractant_system_key+state_a+state_b,16,413,category_class=An-An,direction_accuracy_abs_ge_0.3,unit_macro,side,0.5,n_pairs=216; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER_undefined_counts_half
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER_alt_half,,deterministic,exploratory,row_pair,216,413,category_class=An-An,direction_accuracy_abs_ge_0.3,pair_pooled,side,0.5,n_pairs=216; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER_undefined_counts_half
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER_alt_half,,deterministic,exploratory,extractant_system_key,7,413,category_class=An-An,direction_accuracy_abs_ge_0.3,system_macro,side,0.5,n_pairs=216; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER_undefined_counts_half
V5PAIR__primary,V5-PAIR,primary,selection,HEAVIER_alt_half,,deterministic,exploratory,extractant_system_key+state_a+state_b,17,647,category_class=An-Ln,direction_accuracy_abs_ge_0.3,unit_macro,side,0.5,n_pairs=280; n_undefined=0,k10_p1_m3_pairs3,extractant_system_key; publication group of the cell pair's majority rows,none,all_pairs,HEAVIER_undefined_counts_half
