arm,half,seed,v1_outer_fold_unit,n_rows,mae,mse,rmse,mean_error,unit_reading,unit
B7,selection,,pub_ad5a7268e5,133,1.59078,4.40466,2.09873,0.0850831,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,selection,,pub_b0b3296ec5,228,2.11546,5.68318,2.38394,2.07108,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,selection,,pub_b155314682,35,1.20733,1.86665,1.36626,1.1954,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,selection,,pub_b4273fb42a,16,0.992963,1.29089,1.13618,-0.506889,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,selection,,pub_b92b9c1ebe,208,1.22098,2.69992,1.64314,-0.410699,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,selection,,pub_c929bc0daa,31,0.478993,0.393703,0.627458,-0.17029,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,selection,,pub_cdc2243314,94,0.818053,1.19605,1.09364,0.263099,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,selection,,pub_d3c970567f,15,0.717947,0.746177,0.863815,-0.07132,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,selection,,pub_e287124c22,1096,2.17094,9.30836,3.05096,-0.530486,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,selection,,pub_f5d1922154,36,0.779304,0.766446,0.875469,-0.602405,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,selection,,,12,1.85362,4.82746,2.19715,-1.72444,exploratory: publication group (the as-run pre-seal V1 reading),pub_07cea54708
B7,selection,,,155,0.810336,0.862674,0.928803,-0.149132,exploratory: publication group (the as-run pre-seal V1 reading),pub_0884e38fbe
B7,selection,,,132,0.695032,0.670887,0.819077,-0.284345,exploratory: publication group (the as-run pre-seal V1 reading),pub_0a8da089ad
B7,selection,,,258,1.02643,1.68568,1.29834,-0.623897,exploratory: publication group (the as-run pre-seal V1 reading),pub_0af6736cb1
B7,selection,,,20,1.18504,1.951,1.39678,-1.09261,exploratory: publication group (the as-run pre-seal V1 reading),pub_0d412f4721
B7,selection,,,91,0.227332,0.0886116,0.297677,0.0188145,exploratory: publication group (the as-run pre-seal V1 reading),pub_0ddbd861aa
B7,selection,,,3,0.455097,0.22101,0.470117,0.0579019,exploratory: publication group (the as-run pre-seal V1 reading),pub_0e366d9257
B7,selection,,,7,0.952606,1.79754,1.34073,-0.880166,exploratory: publication group (the as-run pre-seal V1 reading),pub_0f30549d71
B7,selection,,,4,2.69781,7.29863,2.7016,-2.69781,exploratory: publication group (the as-run pre-seal V1 reading),pub_13adc25944
B7,selection,,,16,0.453773,0.382178,0.618205,-0.378709,exploratory: publication group (the as-run pre-seal V1 reading),pub_1739bfaf95
B7,selection,,,14,2.40803,6.52482,2.55437,-1.28562,exploratory: publication group (the as-run pre-seal V1 reading),pub_1845fd6492
B7,selection,,,204,1.82942,3.89874,1.97452,-1.82511,exploratory: publication group (the as-run pre-seal V1 reading),pub_19783c039b
B7,selection,,,54,0.67166,0.521109,0.721879,-0.645824,exploratory: publication group (the as-run pre-seal V1 reading),pub_1bd76c48d9
B7,selection,,,24,1.23921,2.30413,1.51794,0.440222,exploratory: publication group (the as-run pre-seal V1 reading),pub_22a136e9b9
B7,selection,,,141,2.81305,8.83084,2.97167,-2.81305,exploratory: publication group (the as-run pre-seal V1 reading),pub_2319535dff
B7,selection,,,71,0.986289,1.83645,1.35516,-0.145253,exploratory: publication group (the as-run pre-seal V1 reading),pub_2c76a46f18
B7,selection,,,76,0.544718,0.752994,0.867752,0.0338876,exploratory: publication group (the as-run pre-seal V1 reading),pub_2e9f2dbea9
B7,selection,,,3,1.23692,1.67094,1.29265,-1.23692,exploratory: publication group (the as-run pre-seal V1 reading),pub_30a5286662
B7,selection,,,532,1.33729,2.74447,1.65664,0.912767,exploratory: publication group (the as-run pre-seal V1 reading),pub_37086f6378
B7,selection,,,13,0.307929,0.154376,0.392908,-0.130115,exploratory: publication group (the as-run pre-seal V1 reading),pub_392f966ef2
B7,selection,,,56,0.839858,0.790718,0.889223,-0.839858,exploratory: publication group (the as-run pre-seal V1 reading),pub_3f3b6220e0
B7,selection,,,14,1.70294,4.40863,2.09967,1.70294,exploratory: publication group (the as-run pre-seal V1 reading),pub_401a06b4b7
B7,selection,,,55,0.773516,0.856249,0.925337,-0.293456,exploratory: publication group (the as-run pre-seal V1 reading),pub_44555064e1
B7,selection,,,152,0.813597,1.27916,1.131,0.575293,exploratory: publication group (the as-run pre-seal V1 reading),pub_45b8fb22e7
B7,selection,,,114,0.531084,0.460889,0.678888,0.321218,exploratory: publication group (the as-run pre-seal V1 reading),pub_4a1871d85d
B7,selection,,,206,2.19718,6.47095,2.54381,-1.82752,exploratory: publication group (the as-run pre-seal V1 reading),pub_4cba27f5f3
B7,selection,,,13,0.321061,0.123232,0.351044,-0.316749,exploratory: publication group (the as-run pre-seal V1 reading),pub_4fb6e0c041
B7,selection,,,192,1.65695,3.37713,1.8377,-1.31477,exploratory: publication group (the as-run pre-seal V1 reading),pub_5472c4b438
B7,selection,,,3,1.43539,3.12566,1.76795,-0.636061,exploratory: publication group (the as-run pre-seal V1 reading),pub_57ce0f7961
B7,selection,,,11,0.846784,0.816351,0.903521,-0.846784,exploratory: publication group (the as-run pre-seal V1 reading),pub_5df1eef2f5
B7,selection,,,16,0.238087,0.0882515,0.297072,-0.125916,exploratory: publication group (the as-run pre-seal V1 reading),pub_650a2d0d03
B7,selection,,,1,2.97458,8.8481,2.97458,2.97458,exploratory: publication group (the as-run pre-seal V1 reading),pub_65c4c3411e
B7,selection,,,87,1.37218,3.01024,1.735,0.014191,exploratory: publication group (the as-run pre-seal V1 reading),pub_6b0ea2ccc9
B7,selection,,,2,1.09162,1.25998,1.12249,1.09162,exploratory: publication group (the as-run pre-seal V1 reading),pub_6f71d61137
B7,selection,,,11,0.276253,0.0956466,0.309268,-0.135737,exploratory: publication group (the as-run pre-seal V1 reading),pub_723ceb6c2c
B7,selection,,,26,1.63657,3.02084,1.73806,0.50279,exploratory: publication group (the as-run pre-seal V1 reading),pub_74428aeab2
B7,selection,,,1,2.009,4.03609,2.009,2.009,exploratory: publication group (the as-run pre-seal V1 reading),pub_792969545c
B7,selection,,,16,0.992615,1.16257,1.07823,-0.992615,exploratory: publication group (the as-run pre-seal V1 reading),pub_84113c17ad
B7,selection,,,120,1.41667,2.46585,1.5703,-0.344431,exploratory: publication group (the as-run pre-seal V1 reading),pub_8415538291
B7,selection,,,3,0.462768,0.25774,0.507681,-0.462768,exploratory: publication group (the as-run pre-seal V1 reading),pub_886ede1e0e
B7,selection,,,47,1.1023,1.64186,1.28135,0.182537,exploratory: publication group (the as-run pre-seal V1 reading),pub_8a081dc888
B7,selection,,,63,0.693725,0.56459,0.751392,-0.194733,exploratory: publication group (the as-run pre-seal V1 reading),pub_8dafaf94bc
B7,selection,,,27,0.506203,0.297693,0.545612,-0.331444,exploratory: publication group (the as-run pre-seal V1 reading),pub_917a4583d4
B7,selection,,,108,0.95148,1.26822,1.12615,-0.184378,exploratory: publication group (the as-run pre-seal V1 reading),pub_92fd5bea1e
B7,selection,,,12,0.254,0.0782428,0.279719,0.0503488,exploratory: publication group (the as-run pre-seal V1 reading),pub_9428119866
B7,selection,,,21,1.04496,1.48965,1.22051,1.04496,exploratory: publication group (the as-run pre-seal V1 reading),pub_97510df3a0
B7,selection,,,40,0.265906,0.112381,0.335232,-0.0350843,exploratory: publication group (the as-run pre-seal V1 reading),pub_a470dfb784
B7,selection,,,50,0.827393,1.15455,1.0745,0.408035,exploratory: publication group (the as-run pre-seal V1 reading),pub_a9266a9412
B7,selection,,,133,1.59078,4.40466,2.09873,0.0850831,exploratory: publication group (the as-run pre-seal V1 reading),pub_ad5a7268e5
B7,selection,,,14,1.65053,3.24213,1.80059,-1.05433,exploratory: publication group (the as-run pre-seal V1 reading),pub_af7a1cd919
B7,selection,,,228,2.11546,5.68318,2.38394,2.07108,exploratory: publication group (the as-run pre-seal V1 reading),pub_b0b3296ec5
B7,selection,,,35,1.20733,1.86665,1.36626,1.1954,exploratory: publication group (the as-run pre-seal V1 reading),pub_b155314682
B7,selection,,,16,0.992963,1.29089,1.13618,-0.506889,exploratory: publication group (the as-run pre-seal V1 reading),pub_b4273fb42a
B7,selection,,,14,0.602811,0.456822,0.675886,0.602811,exploratory: publication group (the as-run pre-seal V1 reading),pub_b8175dc3a1
B7,selection,,,208,1.22098,2.69992,1.64314,-0.410699,exploratory: publication group (the as-run pre-seal V1 reading),pub_b92b9c1ebe
B7,selection,,,14,0.95601,1.42663,1.19442,0.633818,exploratory: publication group (the as-run pre-seal V1 reading),pub_c07b8473b8
B7,selection,,,4,1.93809,3.75737,1.93839,-1.93809,exploratory: publication group (the as-run pre-seal V1 reading),pub_c649e663f3
B7,selection,,,31,0.478993,0.393703,0.627458,-0.17029,exploratory: publication group (the as-run pre-seal V1 reading),pub_c929bc0daa
B7,selection,,,94,0.818053,1.19605,1.09364,0.263099,exploratory: publication group (the as-run pre-seal V1 reading),pub_cdc2243314
B7,selection,,,15,0.717947,0.746177,0.863815,-0.07132,exploratory: publication group (the as-run pre-seal V1 reading),pub_d3c970567f
B7,selection,,,3,0.422533,0.214805,0.46347,-0.422533,exploratory: publication group (the as-run pre-seal V1 reading),pub_dc1c90a4de
B7,selection,,,1096,2.17094,9.30836,3.05096,-0.530486,exploratory: publication group (the as-run pre-seal V1 reading),pub_e287124c22
B7,selection,,,36,0.779304,0.766446,0.875469,-0.602405,exploratory: publication group (the as-run pre-seal V1 reading),pub_f5d1922154
B7,selection,,,5,1.62103,2.63087,1.622,-1.62103,exploratory: publication group (the as-run pre-seal V1 reading),pub_f6d85bdb79
B7,selection,,,3,1.12259,1.26725,1.12572,-1.12259,exploratory: publication group (the as-run pre-seal V1 reading),pub_f926473989
B7,confirmation,,pub_007f4c9de0,35,0.471418,0.349196,0.590928,0.0878722,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_04794d6d09,642,0.892041,1.23084,1.10943,0.127718,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_0c3788daa5,33,0.608632,0.64177,0.801106,-0.460515,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_0fd6ab4e40,29,0.7045,0.603059,0.776569,0.7045,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_10aec04d23,67,0.880441,1.35635,1.16463,-0.723178,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_1605e436d7,154,0.902783,1.29501,1.13798,0.401696,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_1927dff570,20,2.009,4.18662,2.04612,-2.009,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_1b7737c507,261,0.689054,0.830434,0.911281,0.0789286,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_1c1b558856,72,1.82956,4.29229,2.07178,-1.82063,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_1d18e32c4e,101,1.03362,1.23608,1.11179,-0.696739,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_1e6fec5c25,22,0.861683,1.15911,1.07662,0.422459,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_23f10a0918,269,1.01765,1.26698,1.1256,-0.624633,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_3e0f6bb1b5,28,1.07714,2.04475,1.42995,-0.716144,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_40c355ae86,24,0.967347,1.18107,1.08677,-0.771782,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_457a2adba4,28,0.809795,0.964241,0.981958,-0.615838,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_4f42448406,81,0.875524,1.25444,1.12002,-0.219672,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_515c63b970,90,1.3018,1.89029,1.37488,-1.29119,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_51c0693f9c,116,1.07883,1.72451,1.31321,0.881857,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_51ddfefa0c,96,1.57975,7.31392,2.70443,1.44051,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_56338b6e47,192,1.69428,4.10892,2.02705,1.42675,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_58ab6ca575,55,0.296273,0.143228,0.378455,-0.0964542,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_5a68dc5665,874,1.35022,2.87763,1.69636,0.0243494,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_63013e43b6,48,1.12156,1.57936,1.25672,0.619827,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_691fc07992,75,1.29678,2.57528,1.60477,-0.889745,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_6a0ef8528c,164,2.97117,9.04709,3.00784,2.97117,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_86cd2c5ec0,36,1.00242,1.80754,1.34445,-0.300572,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_9a95bb9836,110,0.856273,1.29255,1.1369,0.528274,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_a49146c8fd,51,1.42166,3.39094,1.84145,-1.42166,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_a671b3a07d,140,1.19906,2.38234,1.54348,-0.57242,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
B7,confirmation,,pub_aed382b25f,36,0.496614,0.525378,0.724829,-0.0261093,"registered: outer fold: each single-group fold one unit, the pooled remainder fold one unit (section 3.2 resolution)",
